12832,3
15479,2
16200,1
10081,3
7682,3
3187,2
17533,2
14673,2
3328,2
8052,2
12817,3
4536,2
4789,2
7053,2
15120,3
2284,3
8790,3
14360,2
11984,2
2339,2
15080,1
12355,3
10671,2
5373,2
7622,1
6799,3
6772,2
15724,3
16882,1
7504,1
13175,1
6392,3
2213,3
19661,3
8319,2
16244,2
6643,3
2733,3
7642,1
9761,3
15769,3
9213,1
7223,1
7565,3
3788,3
13291,3
19736,1
7840,2
9770,2
11040,1
15295,2
16482,1
1630,1
14794,3
18273,3
2199,2
14562,2
13443,3
6445,3
6446,1
16283,2
11532,1
6644,3
12784,2
14609,2
6383,2
8456,2
14357,2
3651,2
19141,2
16871,3
5219,3
18690,3
2922,2
4340,2
5853,3
11552,3
11589,2
17645,3
12141,2
18576,2
3451,3
9167,3
3519,3
19241,2
14988,3
6807,2
2369,2
4064,3
15961,1
15207,1
9081,3
4831,3
7000,2
7081,1
18871,2
10935,3
6172,3
7732,2
7492,1
16383,3
426,3
611,3
14922,3
14851,3
6866,3
13357,2
16156,1
15037,2
7415,2
9630,2
7937,2
13138,2
10407,1
2429,2
14372,1
12873,1
7685,2
7330,3
10346,3
5535,1
6452,1
9502,3
14356,3
9389,2
6291,1
13093,3
11414,1
11539,2
15375,2
5107,1
12190,1
6025,2
18439,2
15157,3
7120,2
15750,3
1460,1
8598,3
5635,3
4031,3
14987,3
10072,1
13433,2
8211,2
13534,3
1109,1
15217,2
610,3
7506,3
18528,3
3260,2
13063,3
13295,2
13806,3
19309,3
18268,2
6582,2
4781,2
5950,2
15450,1
17210,3
2766,1
9356,3
9328,2
1590,1
2799,2
12174,3
15548,3
18351,2
13564,2
19634,3
7723,3
14208,2
10826,1
15442,3
14519,2
2865,1
3322,2
4330,3
962,1
13521,3
6695,2
15478,2
8820,3
12024,2
590,3
15722,2
3654,3
10342,1
10350,2
16728,2
7621,2
2771,1
11618,2
5554,3
7882,3
7474,3
6600,2
8005,3
11916,3
15043,3
3981,2
3518,1
9379,2
17899,3
12656,3
16429,3
13420,3
19248,3
13924,3
16242,1
2238,1
6510,1
19691,3
977,3
16473,1
19358,2
19228,3
17977,1
5771,3
13300,2
10637,3
16948,1
7497,3
18394,3
8188,1
4153,3
11120,2
11304,3
9989,3
14952,3
7955,3
12208,2
13812,3
17928,2
13107,3
6919,2
7839,1
6769,3
15073,2
2253,3
4465,3
7980,3
18381,3
9668,2
18552,1
6736,2
16452,2
15462,3
12794,3
4747,3
10858,3
14815,1
7669,1
3009,1
11604,2
16573,3
503,3
12881,3
17956,3
15778,3
11038,2
6230,3
18125,3
16747,2
15056,1
1581,2
15045,1
11764,1
18606,3
15418,2
17813,1
14495,3
2917,3
4578,2
10659,3
12627,3
19183,3
3899,3
12786,3
6708,3
10852,2
17625,1
6067,2
6051,1
10245,3
6860,2
3547,3
13517,1
5438,3
8555,1
15755,3
16268,1
15715,2
8092,2
16454,3
16247,2
13144,3
2496,1
3774,1
8567,3
13336,3
6596,2
10522,3
10310,2
14328,2
10108,3
9806,1
17626,3
14769,3
9724,3
17264,3
6801,3
8962,1
7468,2
7920,1
8909,3
10305,1
12402,3
5613,2
8801,3
19545,3
2211,2
9683,3
19607,3
14811,3
18855,3
7384,3
8609,3
15104,2
10547,3
11103,3
7362,2
13219,1
9067,3
8723,3
9581,3
17534,3
10100,2
19290,3
480,1
10277,3
6156,1
15497,3
14724,3
17310,1
15395,2
18698,2
16504,3
3667,3
8948,1
14484,3
2042,3
11521,2
735,3
12820,3
15399,2
17466,3
8585,1
2256,2
19255,1
15672,2
4862,3
18600,1
15589,2
10343,2
8242,1
13977,2
6373,1
14165,3
4561,2
5799,3
9156,1
869,2
19318,1
12792,2
2924,3
2502,3
17825,2
10687,3
9699,2
14613,3
7693,2
12085,2
7987,2
10313,3
10296,2
13605,3
7443,3
6579,2
7261,3
5757,3
573,3
4489,3
11517,3
16001,3
4841,2
10190,3
18152,3
10545,3
6184,3
9031,1
14042,2
11804,2
10648,3
14410,3
5184,2
14767,3
898,2
5899,1
13436,3
3827,1
10120,3
2209,2
2926,2
3717,2
11644,3
14622,2
15427,2
3388,2
10033,3
18696,2
2232,2
8070,2
18432,2
13136,3
3920,1
616,3
10170,3
17125,3
7277,2
9017,3
10351,2
16505,1
19504,2
6634,2
2703,2
13007,3
1847,1
11739,3
2462,2
7761,3
11993,2
4663,1
2485,1
17052,1
8390,2
18270,3
20191127-210600_875_live.pkl,3
20191130-130606_969_live.pkl,2
20191201-150808_843_live.pkl,2
20191203-173914_685_live.pkl,2
20191201-133417_454_live.pkl,2
20191128-175033_105_live.pkl,2
20191130-065001_91_live.pkl,2
20191129-124438_838_live.pkl,2
20191127-112048_240_live.pkl,2
20191128-144027_574_live.pkl,1
20191204-180415_568_live.pkl,2
20191204-150647_424_live.pkl,2
20191204-151406_154_live.pkl,3
20191130-125658_575_live.pkl,3
20191203-220532_83_live.pkl,3
20191202-192539_98_live.pkl,2
20191204-080239_875_live.pkl,1
20191202-145854_494_live.pkl,2
20191129-103313_124_live.pkl,2
20191128-174959_335_live.pkl,2
20191201-125557_464_live.pkl,1
20191201-154740_786_live.pkl,1
20191204-115207_540_live.pkl,2
20191128-084355_848_live.pkl,2
20191204-164222_280_live.pkl,3
20191204-132957_608_live.pkl,2
20191128-051143_332_live.pkl,3
20191203-160744_887_live.pkl,2
20191130-163907_981_live.pkl,1
20191203-052159_85_live.pkl,2
20191202-215220_719_live.pkl,3
20191127-203258_553_live.pkl,2
20191203-203628_305_live.pkl,1
20191202-175956_687_live.pkl,2
20191203-135556_566_live.pkl,3
20191203-074726_96_live.pkl,2
20191202-214025_560_live.pkl,1
20191203-173049_995_live.pkl,2
20191201-082956_516_live.pkl,3
20191202-131451_722_live.pkl,2
20191203-070259_63_live.pkl,2
20191130-110618_189_live.pkl,2
20191205-113936_832_live.pkl,2
20191201-185240_445_live.pkl,3
20191130-173618_980_live.pkl,1
20191203-072803_722_live.pkl,3
20191201-092420_443_live.pkl,2
20191130-162521_197_live.pkl,3
20191203-164638_877_live.pkl,2
20191202-115749_675_live.pkl,2
20191130-191441_40_live.pkl,2
20191205-095721_641_live.pkl,1
20191201-150500_5_live.pkl,3
20191130-073653_959_live.pkl,3
20191204-073509_995_live.pkl,1
20191205-124919_348_live.pkl,2
20191201-154239_281_live.pkl,1
20191205-071833_488_live.pkl,2
20191201-205407_656_live.pkl,3
20191203-125729_548_live.pkl,2
20191126-183554_281_live.pkl,2
20191201-075151_803_live.pkl,2
20191203-153313_665_live.pkl,3
20191204-031733_218_live.pkl,3
20191130-091412_627_live.pkl,2
20191201-131635_608_live.pkl,2
20191130-110541_149_live.pkl,1
20191201-205005_450_live.pkl,1
20191127-125840_240_live.pkl,2
20191127-191340_742_live.pkl,1
20191202-175131_371_live.pkl,2
20191203-163545_76_live.pkl,1
20191127-093647_667_live.pkl,2
20191129-130320_479_live.pkl,2
20191203-150349_221_live.pkl,2
20191201-180558_943_live.pkl,1
20191202-125338_250_live.pkl,1
20191204-075140_929_live.pkl,1
20191205-071718_553_live.pkl,2
20191202-005155_166_live.pkl,2
20191127-191321_464_live.pkl,2
20191202-102443_962_live.pkl,3
20191204-054029_566_live.pkl,3
20191202-154637_914_live.pkl,1
20191203-231737_695_live.pkl,2
20191202-103347_205_live.pkl,2
20191127-091743_858_live.pkl,3
20191203-215806_963_live.pkl,2
20191202-190833_413_live.pkl,2
20191130-111654_77_live.pkl,3
20191204-083304_500_live.pkl,3
20191203-081329_102_live.pkl,3
20191202-024056_300_live.pkl,1
20191130-230558_385_live.pkl,2
20191126-193657_682_live.pkl,2
20191201-045753_758_live.pkl,2
20191126-191633_471_live.pkl,3
20191204-114116_706_live.pkl,3
20191130-113042_154_live.pkl,2
20191128-135657_527_live.pkl,2
20191204-153250_321_live.pkl,2
20191205-115559_551_live.pkl,1
20191203-162143_329_live.pkl,2
20191202-004857_290_live.pkl,2
20191130-001626_697_live.pkl,2
20191128-100058_715_live.pkl,1
20191130-011249_153_live.pkl,2
20191203-232946_479_live.pkl,2
20191130-094217_136_live.pkl,2
20191202-173313_728_live.pkl,2
20191129-014811_18_live.pkl,2
20191130-061104_611_live.pkl,2
20191202-095110_788_live.pkl,3
20191203-164659_604_live.pkl,3
20191128-111722_776_live.pkl,2
20191203-054420_485_live.pkl,2
20191203-022800_752_live.pkl,2
20191202-205224_362_live.pkl,2
20191203-143732_986_live.pkl,1
20191201-062044_36_live.pkl,2
20191204-121216_423_live.pkl,2
20191129-115757_507_live.pkl,3
20191202-203253_590_live.pkl,2
20191130-144813_944_live.pkl,2
20191202-210535_136_live.pkl,2
20191204-173109_126_live.pkl,2
20191204-081224_335_live.pkl,2
20191201-134357_596_live.pkl,2
20191204-144450_580_live.pkl,2
20191130-061934_694_live.pkl,2
20191202-190515_558_live.pkl,2
20191203-132959_776_live.pkl,2
20191201-183029_305_live.pkl,2
20191204-144051_461_live.pkl,2
20191203-074447_647_live.pkl,2
20191127-132734_544_live.pkl,1
20191204-231259_714_live.pkl,2
20191201-201259_531_live.pkl,2
20191201-161647_622_live.pkl,1
20191205-114818_585_live.pkl,1
20191203-143119_740_live.pkl,2
20191202-125044_152_live.pkl,2
20191130-111448_72_live.pkl,3
20191204-104931_389_live.pkl,2
20191127-203150_356_live.pkl,2
20191126-112230_370_live.pkl,2
20191203-130241_511_live.pkl,3
20191130-010706_695_live.pkl,3
20191130-103759_12_live.pkl,2
20191203-185932_360_live.pkl,2
20191128-091819_347_live.pkl,2
20191204-060712_18_live.pkl,1
20191204-130507_205_live.pkl,2
20191203-064350_147_live.pkl,2
20191201-174239_50_live.pkl,2
20191130-090444_102_live.pkl,2
20191202-120337_636_live.pkl,2
20191130-090406_43_live.pkl,2
20191129-085959_803_live.pkl,1
20191128-204445_531_live.pkl,1
20191129-135445_309_live.pkl,3
20191201-125001_23_live.pkl,2
20191129-142217_232_live.pkl,2
20191126-201440_957_live.pkl,2
20191126-180022_338_live.pkl,2
20191203-070733_490_live.pkl,2
20191201-092119_97_live.pkl,3
20191204-104553_682_live.pkl,2
20191127-183023_252_live.pkl,2
20191202-220058_442_live.pkl,1
20191129-140106_745_live.pkl,1
20191201-124953_525_live.pkl,2
20191201-131551_58_live.pkl,2
20191201-183010_195_live.pkl,1
20191202-154307_564_live.pkl,2
20191130-075621_941_live.pkl,2
20191201-175344_62_live.pkl,3
20191130-080119_728_live.pkl,1
20191127-184643_513_live.pkl,2
20191205-074731_927_live.pkl,3
20191202-123924_117_live.pkl,2
20191203-154607_12_live.pkl,2
20191130-134526_306_live.pkl,2
20191203-050232_570_live.pkl,2
20191204-071537_330_live.pkl,1
20191201-073424_774_live.pkl,3
20191203-170123_573_live.pkl,2
20191130-095944_287_live.pkl,3
20191202-150401_467_live.pkl,2
20191129-141602_117_live.pkl,2
20191202-155353_697_live.pkl,2
20191126-182918_454_live.pkl,3
20191126-202029_244_live.pkl,1
20191203-172036_733_live.pkl,2
20200221-180344_307_live.pkl,3
20191126-175947_839_live.pkl,2
20191206-102345_771_live.pkl,1
20191202-031916_843_live.pkl,2
20200223-005028_119_live.pkl,3
20191126-170349_558_live.pkl,2
20191206-074310_542_live.pkl,3
20200220-123353_710_live.pkl,2
20200220-011531_529_live.pkl,1
20191130-231047_608_live.pkl,2
20200220-112014_385_live.pkl,2
20200220-043327_293_live.pkl,3
20191207-105922_417_live.pkl,3
20191127-194246_224_live.pkl,2
20191205-165951_407_live.pkl,2
20191130-145400_856_live.pkl,3
20191203-171306_840_live.pkl,3
20191130-221110_567_live.pkl,2
20200220-102545_60_live.pkl,1
20200220-131440_461_live.pkl,2
20191202-025901_509_live.pkl,2
20191203-082904_289_live.pkl,3
20191206-095243_674_live.pkl,1
20191206-225819_410_live.pkl,3
20200220-183957_625_live.pkl,2
20191130-025917_918_live.pkl,3
20200220-052616_200_live.pkl,1
20200220-120751_14_live.pkl,1
20191128-174042_853_live.pkl,3
20200219-230529_843_live.pkl,3
20200223-204812_699_live.pkl,2
20191203-080803_273_live.pkl,2
20200220-125700_197_live.pkl,1
20191202-110107_906_live.pkl,2
20191201-152322_277_live.pkl,2
20200221-013447_36_live.pkl,1
20191130-111123_221_live.pkl,3
20191130-124605_342_live.pkl,3
20191205-183323_130_live.pkl,2
20191128-210044_693_live.pkl,2
20191204-060845_114_live.pkl,1
20200220-100900_41_live.pkl,2
20191205-224226_89_live.pkl,2
20200221-071747_806_live.pkl,2
20191208-152637_976_live.pkl,2
20191205-201304_322_live.pkl,2
20191206-063642_773_live.pkl,3
20200221-085200_802_live.pkl,3
20191205-130205_584_live.pkl,3
20191206-142733_728_live.pkl,1
20200221-060031_852_live.pkl,2
20191203-081239_817_live.pkl,2
20200223-161127_25_live.pkl,3
20191130-132936_822_live.pkl,3
20191129-120619_221_live.pkl,2
20191204-110909_306_live.pkl,2
20191129-062313_745_live.pkl,2
20200223-215645_22_live.pkl,3
20191126-172845_713_live.pkl,2
20191202-102640_122_live.pkl,3
20191204-053037_993_live.pkl,1
20200220-112237_936_live.pkl,3
20191130-200010_796_live.pkl,3
20191202-102621_228_live.pkl,2
20200220-121634_580_live.pkl,2
20191206-111146_621_live.pkl,2
20191201-211000_289_live.pkl,2
20200220-130303_3_live.pkl,3
20191207-025910_531_live.pkl,2
20200221-202955_723_live.pkl,3
20191126-194039_300_live.pkl,2
20191204-120842_318_live.pkl,3
20200221-190741_481_live.pkl,2
20191201-211728_687_live.pkl,3
20200220-101956_43_live.pkl,1
20191130-062928_598_live.pkl,2
20191204-061314_897_live.pkl,1
20191128-150946_640_live.pkl,1
20200221-145630_327_live.pkl,1
20191202-124855_722_live.pkl,2
20191202-151407_259_live.pkl,1
20200221-065128_692_live.pkl,2
20191202-104118_19_live.pkl,3
20191130-070545_729_live.pkl,2
20200222-134608_162_live.pkl,3
20191201-123335_0_live.pkl,2
20200220-222813_195_live.pkl,3
20191206-072619_468_live.pkl,2
20191209-114412_836_live.pkl,3
20200223-083924_869_live.pkl,3
20200220-065916_656_live.pkl,3
20191128-125355_245_live.pkl,3
20191206-114633_480_live.pkl,3
20191205-223907_697_live.pkl,3
20191205-121831_246_live.pkl,3
20200222-192414_376_live.pkl,2
20191204-082152_314_live.pkl,1
20200220-190952_451_live.pkl,2
20191208-150125_15_live.pkl,2
20200220-110447_736_live.pkl,2
20191203-232210_352_live.pkl,3
20191203-141237_337_live.pkl,1
20200220-095956_603_live.pkl,1
20200220-163148_191_live.pkl,2
20191204-142936_425_live.pkl,2
20200221-112138_383_live.pkl,2
20191128-115554_992_live.pkl,3
20191204-105648_972_live.pkl,2
20191201-012814_923_live.pkl,2
20191129-095650_939_live.pkl,2
20191209-123542_411_live.pkl,3
20191130-183914_318_live.pkl,1
20191206-164002_287_live.pkl,2
20200221-232408_50_live.pkl,3
20200221-042836_912_live.pkl,3
20200221-084548_65_live.pkl,2
20200220-045859_89_live.pkl,1
20191208-195446_418_live.pkl,1
20200224-032839_783_live.pkl,2
20200221-205257_219_live.pkl,1
20191204-151513_595_live.pkl,2
20191203-063404_713_live.pkl,2
20191130-020418_933_live.pkl,2
20191129-100503_40_live.pkl,3
20191130-130541_660_live.pkl,2
20200221-103805_159_live.pkl,3
20191130-071451_973_live.pkl,3
20200223-182629_46_live.pkl,1
20191206-113904_576_live.pkl,2
20200221-170956_653_live.pkl,2
20200220-123214_661_live.pkl,3
20191208-154428_639_live.pkl,1
20191207-075407_662_live.pkl,2
20200221-195310_979_live.pkl,2
20200220-113609_504_live.pkl,3
20191205-114540_591_live.pkl,1
20200220-104721_301_live.pkl,2
20191129-124237_313_live.pkl,2
20191209-125535_750_live.pkl,1
20191209-125424_261_live.pkl,2
20191130-215613_116_live.pkl,1
20191203-054621_211_live.pkl,2
20191206-053216_567_live.pkl,1
20191130-113950_387_live.pkl,2
20200220-055439_470_live.pkl,1
20200220-133811_373_live.pkl,2
20191202-183612_73_live.pkl,2
20200220-161243_290_live.pkl,3
20191208-142430_268_live.pkl,2
20191204-111020_287_live.pkl,2
20191206-141840_19_live.pkl,2
20200222-182348_248_live.pkl,2
20200220-073736_26_live.pkl,2
20191201-131632_568_live.pkl,3
20191128-205617_846_live.pkl,2
20191209-074637_787_live.pkl,2
20200221-152350_178_live.pkl,2
20200222-122417_575_live.pkl,1
20200223-095641_373_live.pkl,3
20191127-114817_393_live.pkl,3
20191204-041318_296_live.pkl,2
20191206-143900_927_live.pkl,3
20200220-111841_314_live.pkl,2
20200220-100616_667_live.pkl,3
20191209-115759_832_live.pkl,2
20191209-073746_407_live.pkl,2
20191130-165101_660_live.pkl,2
20191209-112514_314_live.pkl,3
20191209-114559_55_live.pkl,2
20191204-112328_341_live.pkl,1
20200220-123716_808_live.pkl,2
20191203-134027_918_live.pkl,2
20191202-002207_45_live.pkl,2
20191130-085032_811_live.pkl,2
20191209-132759_655_live.pkl,3
20191128-005428_811_live.pkl,1
20191128-130950_961_live.pkl,2
20191205-104218_798_live.pkl,2
20200220-102043_390_live.pkl,2
20191206-102536_905_live.pkl,1
20191206-110256_365_live.pkl,2
20191126-181302_3_live.pkl,1
20191202-094723_661_live.pkl,2
20191206-122104_84_live.pkl,2
20200222-113602_216_live.pkl,3
20191126-114841_816_live.pkl,1
20200220-130818_398_live.pkl,2
20191201-183027_369_live.pkl,3
20200221-191804_80_live.pkl,3
20200220-120001_444_live.pkl,1
20200220-110037_238_live.pkl,3
20191202-224451_834_live.pkl,2
20200221-020812_94_live.pkl,1
20191202-120214_258_live.pkl,3
20191127-184043_882_live.pkl,2
20191201-132004_696_live.pkl,2
20200221-172211_360_live.pkl,2
20191209-123611_716_live.pkl,2
20191127-095047_772_live.pkl,2
20191201-155429_93_live.pkl,2
20191209-130801_525_live.pkl,2
20191209-073056_115_live.pkl,3
20191127-202550_818_live.pkl,2
20191201-171602_624_live.pkl,1
20191207-111134_854_live.pkl,3
20191127-104102_856_live.pkl,2
20191128-072304_267_live.pkl,1
20191201-150137_88_live.pkl,3
20191204-160542_790_live.pkl,2
20200220-122442_985_live.pkl,2
20191201-180420_279_live.pkl,2
20200220-110610_967_live.pkl,1
20191206-070720_335_live.pkl,2
20200220-123736_38_live.pkl,3
20200221-053705_126_live.pkl,2
20200220-210336_373_live.pkl,2
20200221-071130_158_live.pkl,2
20200220-105437_737_live.pkl,2
20200222-191217_752_live.pkl,1
20200222-194927_219_live.pkl,1
20191206-154958_904_live.pkl,2
20200222-193727_955_live.pkl,1
20191126-061250_477_live.pkl,2
20191128-111541_377_live.pkl,1
20191130-113012_602_live.pkl,2
20200221-200813_258_live.pkl,3
20191208-192946_424_live.pkl,2
20200221-094116_399_live.pkl,2
20191127-210935_180_live.pkl,2
20191127-111900_21_live.pkl,2
20200223-130036_847_live.pkl,3
20191204-064506_424_live.pkl,2
20200220-151044_152_live.pkl,2
20200220-223508_161_live.pkl,3
20191205-172750_61_live.pkl,1
20191126-191440_115_live.pkl,1
20200220-052929_208_live.pkl,2
20200220-122233_805_live.pkl,1
20191130-113134_269_live.pkl,2
20200220-101627_280_live.pkl,3
20191129-065611_749_live.pkl,1
20191129-114615_823_live.pkl,2
20191203-201447_970_live.pkl,2
20200220-165018_744_live.pkl,1
20191208-151619_226_live.pkl,2
20191205-092952_970_live.pkl,3
20191128-182523_820_live.pkl,1
20200221-073725_54_live.pkl,2
20200220-201336_807_live.pkl,2
20191202-150222_484_live.pkl,2
20191129-144420_152_live.pkl,2
20191201-124901_83_live.pkl,2
20191204-105218_544_live.pkl,1
20191201-150626_711_live.pkl,1
20200220-120645_26_live.pkl,1
20200220-071122_21_live.pkl,2
20191126-170006_197_live.pkl,2
20191129-102757_182_live.pkl,2
20200220-093924_70_live.pkl,2
20200221-081217_817_live.pkl,2
20200224-052935_723_live.pkl,3
20200220-170126_548_live.pkl,2
20200221-152638_724_live.pkl,1
20200223-124503_226_live.pkl,2
20200221-213136_638_live.pkl,1
20191129-062457_848_live.pkl,2
20200222-081307_775_live.pkl,2
20191130-105321_344_live.pkl,2
20200222-233337_798_live.pkl,3
20200220-102455_976_live.pkl,1
20191203-192842_168_live.pkl,2
20200221-150958_373_live.pkl,2
20200222-083312_289_live.pkl,2
20191130-215141_283_live.pkl,3
20191209-060335_36_live.pkl,3
20200220-012500_36_live.pkl,2
20191130-125610_742_live.pkl,3
20200220-173436_283_live.pkl,2
20191209-055712_509_live.pkl,3
20191202-100321_519_live.pkl,3
20191205-180940_632_live.pkl,1
20200221-131658_313_live.pkl,2
20191203-142904_603_live.pkl,3
20191207-134204_43_live.pkl,2
20200221-055638_831_live.pkl,2
20191207-160456_341_live.pkl,2
20191205-183526_727_live.pkl,3
20191205-200320_123_live.pkl,3
20191130-130033_801_live.pkl,2
20200220-104223_898_live.pkl,2
20200222-114028_472_live.pkl,2
20200220-112132_705_live.pkl,2
20191205-170241_812_live.pkl,2
20200220-132811_855_live.pkl,2
20191205-105033_743_live.pkl,2
20191203-151438_520_live.pkl,2
20191202-183640_253_live.pkl,2
20191205-061038_668_live.pkl,2
20191126-200549_34_live.pkl,2
20200220-113329_566_live.pkl,3
20200222-101143_99_live.pkl,2
20200222-144122_327_live.pkl,3
20191205-090516_707_live.pkl,3
20191209-082026_177_live.pkl,2
20191129-054843_464_live.pkl,2
20191203-134151_653_live.pkl,2
20191202-101041_559_live.pkl,2
20200220-231355_605_live.pkl,3
20200220-124450_270_live.pkl,1
20200221-112404_160_live.pkl,3
20191128-164246_403_live.pkl,3
20191207-174147_981_live.pkl,2
20200220-051629_768_live.pkl,3
20191130-161316_673_live.pkl,2
20191127-094337_356_live.pkl,2
20200220-064826_867_live.pkl,3
20191201-065225_711_live.pkl,2
20191130-172326_262_live.pkl,2
20200220-111717_298_live.pkl,2
20191201-173308_345_live.pkl,2
20191206-103455_642_live.pkl,2
20191204-065344_459_live.pkl,2
20191128-080723_422_live.pkl,3
20191202-100210_45_live.pkl,2
20191203-075640_438_live.pkl,2
20191130-083110_909_live.pkl,1
20191208-150144_346_live.pkl,2
20200220-161841_205_live.pkl,1
20191204-143005_587_live.pkl,3
20200220-101458_767_live.pkl,3
20191130-061810_671_live.pkl,2
20191206-092859_628_live.pkl,2
20191202-130232_689_live.pkl,2
20191205-221457_995_live.pkl,3
20191130-123825_772_live.pkl,2
20200221-104923_99_live.pkl,2
20200220-110328_294_live.pkl,1
20191130-193224_763_live.pkl,2
20200224-074856_432_live.pkl,3
20191130-104636_902_live.pkl,3
20191209-005240_294_live.pkl,2
20191205-073942_838_live.pkl,3
20191129-131754_647_live.pkl,3
20200220-053631_591_live.pkl,2
20191205-132157_542_live.pkl,1
20191205-174929_134_live.pkl,2
20191201-160804_323_live.pkl,3
20191128-073906_574_live.pkl,1
20191129-092304_289_live.pkl,2
20191203-080605_307_live.pkl,1
20191208-154854_490_live.pkl,3
20200220-125105_88_live.pkl,3
20191129-155300_711_live.pkl,3
20191208-173939_289_live.pkl,2
20191127-204916_448_live.pkl,2
20191204-151344_469_live.pkl,2
20191207-155156_300_live.pkl,2
20200222-191224_874_live.pkl,3
20191205-172716_479_live.pkl,1
20191128-045552_839_live.pkl,3
20200220-154536_751_live.pkl,1
20191130-185911_696_live.pkl,2
20191201-090049_509_live.pkl,2
20191204-074055_438_live.pkl,2
20200220-094402_502_live.pkl,2
20191202-170159_421_live.pkl,3
20191130-150829_881_live.pkl,2
20191209-081042_429_live.pkl,1
20191206-114458_404_live.pkl,3
20200301-085841_471_live.pkl,1
20200309-001828_508_live.pkl,2
20200306-163551_905_live.pkl,1
20200227-100918_837_live.pkl,1
20200225-103523_266_live.pkl,2
20200226-080655_18_live.pkl,2
20200306-072907_518_live.pkl,2
20200225-094154_301_live.pkl,1
20200301-171339_998_live.pkl,3
20200309-150524_652_live.pkl,2
20200312-001744_920_live.pkl,3
20200305-194745_224_live.pkl,2
20200306-162146_874_live.pkl,3
20200227-233543_919_live.pkl,2
20200224-165203_788_live.pkl,1
20200305-083641_556_live.pkl,1
20200228-071447_472_live.pkl,1
20200228-094717_473_live.pkl,2
20200309-165418_911_live.pkl,1
20200302-174952_886_live.pkl,1
20200309-155022_968_live.pkl,3
20200311-123817_284_live.pkl,2
20200310-174858_352_live.pkl,1
20200310-084739_180_live.pkl,2
20200307-051522_101_live.pkl,2
20200310-034242_595_live.pkl,3
20200308-214514_717_live.pkl,1
20200307-154646_892_live.pkl,2
20200311-100916_181_live.pkl,1
20200305-075842_523_live.pkl,2
20200224-171305_360_live.pkl,2
20200227-130733_863_live.pkl,2
20200227-113547_487_live.pkl,2
20200306-103904_546_live.pkl,3
20200226-130012_336_live.pkl,1
20200227-093000_273_live.pkl,3
20200306-204406_893_live.pkl,1
20200227-083355_683_live.pkl,1
20200305-075952_212_live.pkl,3
